domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,pred_root_majority,acc_root_majority,pred_root_ttest,acc_root_ttest,pred_root_ttest_majority,acc_root_ttest_majority
species,geographical_entity,True,coqex,phytoplankton,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,phytoplankton,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,coqex,phytoplankton,volcano,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,phytoplankton,world heritage site,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,phytoplankton,zoo,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,plant,airport,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,ancient civilization,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,castle,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,plant,city,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,dam,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,desert,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,highway,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,island,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,lake,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,plant,national park,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,nuclear power plant,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,river,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,volcano,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,world heritage site,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,plant,zoo,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,airport,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,snake,ancient civilization,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,castle,-1,2,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,snake,city,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,snake,dam,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,coqex,snake,desert,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,highway,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,island,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,snake,lake,-1,3,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,snake,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,nuclear power plant,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,coqex,snake,volcano,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,snake,world heritage site,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,snake,zoo,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,spider,airport,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,ancient civilization,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,spider,city,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,dam,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,coqex,spider,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,highway,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,island,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,lake,-1,2,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,spider,national park,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,nuclear power plant,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,river,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,coqex,spider,volcano,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,world heritage site,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,spider,zoo,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,airport,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,ancient civilization,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,tree,city,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,dam,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,coqex,tree,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,highway,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,island,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,lake,-1,2,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,coqex,tree,national park,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,nuclear power plant,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,river,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,coqex,tree,volcano,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,world heritage site,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,coqex,tree,zoo,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,airport,-1,0,-1.0,1,-1.0,1,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,ancient civilization,1,1,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,castle,-1,2,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,city,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,dam,-1,0,-1.0,1,0.0,0,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,desert,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,highway,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,island,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,volcano,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,world heritage site,1,0,0.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,amphibian,zoo,-1,0,-1.0,1,-1.0,1,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,airport,1,5,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,ancient civilization,1,7,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,castle,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,city,1,5,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,dam,1,5,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,desert,1,7,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,highway,1,6,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,island,1,6,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,lake,1,2,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,national park,1,6,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,nuclear power plant,1,7,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,river,1,4,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,volcano,1,5,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,world heritage site,1,6,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bacteria,zoo,1,5,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,airport,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,ancient civilization,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,city,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,dam,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,highway,1,1,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,island,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,lake,-1,3,1.0,0,0.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,river,-1,1,-1.0,1,0.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,volcano,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,world heritage site,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bee,zoo,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,airport,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,ancient civilization,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,city,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,dam,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,highway,1,1,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,island,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,volcano,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,world heritage site,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,bird,zoo,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,airport,-1,0,-1.0,1,-1.0,1,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,ancient civilization,1,2,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,city,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,dam,1,0,1.0,1,0.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,highway,1,1,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,island,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,volcano,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,world heritage site,1,1,0.0,0,0.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,butterfly,zoo,1,0,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,airport,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,ancient civilization,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,city,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,dam,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,highway,1,1,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,island,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,lake,-1,2,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,national park,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,river,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,volcano,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,world heritage site,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fish,zoo,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,airport,1,1,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,ancient civilization,1,4,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,castle,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,city,1,1,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,dam,1,2,-1.0,0,0.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,desert,1,4,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,highway,1,3,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,island,1,2,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,lake,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,national park,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,nuclear power plant,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,river,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,volcano,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,world heritage site,1,3,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,fungus,zoo,1,2,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,airport,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,ancient civilization,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,castle,-1,1,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,city,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,dam,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,desert,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,highway,1,1,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,island,1,0,1.0,1,1.0,1,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,volcano,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,world heritage site,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,grass,zoo,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,airport,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,ancient civilization,1,4,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,castle,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,city,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,dam,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,desert,1,4,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,highway,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,island,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,lake,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,national park,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,nuclear power plant,1,4,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,river,1,1,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,volcano,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,world heritage site,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,insect,zoo,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,airport,-1,0,-1.0,1,-1.0,1,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,ancient civilization,1,1,-1.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,castle,-1,2,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,city,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,dam,-1,0,1.0,0,0.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,desert,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,highway,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,island,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,volcano,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,world heritage site,1,0,0.0,0,-1.0,0,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,mammal,zoo,-1,0,-1.0,1,-1.0,1,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,airport,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,ancient civilization,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,castle,-1,2,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,city,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,dam,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,desert,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,highway,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,island,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,nuclear power plant,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,volcano,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,world heritage site,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,phytoplankton,zoo,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,airport,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,ancient civilization,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,castle,-1,0,1.0,0,1.0,0,1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,city,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,dam,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,desert,1,3,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,highway,1,2,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,island,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,lake,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,national park,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,nuclear power plant,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,river,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,volcano,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,world heritage site,1,2,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,plant,zoo,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,airport,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,ancient civilization,1,1,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,castle,-1,2,1.0,0,1.0,0,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,city,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,dam,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,desert,1,1,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,highway,1,0,-1.0,0,-1.0,0,-1.0,0
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,island,-1,0,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,lake,-1,3,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,national park,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,nuclear power plant,1,0,1.0,1,1.0,1,1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,river,-1,1,-1.0,1,-1.0,1,-1.0,1
species,geographical_entity,True,gpt3_few_shot_cardinality,snake,volcano,-1,0,1.0,0,1.0,0,1.0,0
